publication_number,country_code,filing_date,grant_date,assignee_name,cpc_codes,title_tr,forward_citations,total_citations_count
TR-201700757-A2,TR,20170118,0,MAKSIPAN PLASTIK MAKINA SANAYI TICARET LTD SIRKETI,"",İki̇ yüzeyi̇ poli̇mer plaka ortasi dolgu plaka i̇çeren bi̇r yalitim levhasi,"",0
TR-201906515-T4,TR,20170118,0,LIEBHERR MISCHTECHNIC GMBH,B28C5/165; B28C5/168; B01F27/95; B01F27/808; B01F27/192; B01F35/33; B01F35/33; B01F35/333; B01F35/333; B01F27/95; B01F2101/28; B01F2101/28; B01F27/82; B01F27/95,Mikser.,"",0
TR-201901784-T4,TR,20170118,0,POWER BOX AG,B27C5/10; B23Q2717/006; B23Q17/2233; B23Q17/2233; B23Q2701/02; B27C5/10; B23Q9/0028; B23Q9/0028; B27C5/10,Elektri̇kli̇ alet.,"",0
TR-201700736-A2,TR,20170118,0,SOGUKSAN SOGUTMA SANAYI VE TICARET LTD SIRKETI,"",Gıda ürünleri için bir kızartma makinesi,"",0
TR-201700800-U3,TR,20170118,0,BEYTULLAH ERSIN AYKAC,"",Veri̇ aktarim ve şarj kablosu eklem bölgeleri̇ koruyucu aparati,"",0
TR-201700767-A2,TR,20170118,0,PHARMOLENT MEDICAL LTD MERKEZI INGILTERE TUERKIYE ANKARA SUBESI,"",External İnorganik Jel Sıvı Mıknatısı,"",0
TR-201700731-A2,TR,20170118,0,AHMET TAYFUN SUEMBUEL,B01D46/79; B03C3/78; B01D41/04,Havalandırma cihazlarında bulunan yıkanabilir filtreler için otomatik yıkama sistemi.,"",0
TR-201700712-U,TR,20170118,0,MEHMET SERIN,"",Bi̇tki̇ yeti̇şti̇ri̇ci̇li̇ği̇nde kullanilan sulama/nemlendi̇rme kabi,"",0
TR-201700784-U,TR,20170118,0,OEZ ALUEM SAN VE TIC LTD STI,"",Sürgü si̇stemleri̇nde kullanilan güneşli̇k,"",0
TR-201700799-U,TR,20170118,0,SUELEYMAN TAS,"",Burun ameli̇yatlarinda kullanilan törpülerde yeni̇li̇k,"",0
TR-201700739-U,TR,20170118,0,ETI GIDA SANAYI VE TICARET ANONIM SIRKETI,"",Yatay dolum dikey teşhir edilen ambalaj kutu.,"",0
TR-201700723-U,TR,20170118,0,PAKSET PLASTIK AMBALAJ KALIP IC VE DIS TICARET ANONIM SIRKETI,"","Uzun Kenarları Oval, Köşe Kısımları Yuvarlatılmış Üçgen Formda Gövdeye Sahip Yoğurt Kabı","",0
TR-201700763-A2,TR,20170118,0,OSMAN DOLUCA,"",Bi̇r oli̇gonükleoti̇d bi̇leşi̇mi̇ ve bu oli̇gonükleoti̇d bi̇leşi̇mi̇ni̇n kullanimi,"",0
TR-201700788-U,TR,20170118,0,OEZ ALUEM SAN VE TIC LTD STI,"",Çok amaçli raf aparati,"",0
TR-201820900-T4,TR,20170118,0,SOVIAR,E01H5/067; E01H5/068; E01H10/007; E01H5/06,Kar temizleme römorku.,"",0
TR-201700728-U,TR,20170118,0,UGUR SOGUTMA MAKINALARI SANAYI VE TICARET ANONIM SIRKETI,"",Soğutucu reklam alani yapilanmasi,"",0
TR-201700725-U,TR,20170118,0,AHMET ALTAN,"",Kabi̇n kapisinin açma kapama i̇şlemi̇nde yol aldiği hareket mekani̇zmasi,"",0
TR-201700687-U5,TR,20170117,0,TUERK KIZILAYI YERLESIM SISTEMLERI UERETIM ISLETMESI,"",Afet çadırı,"",0
TR-201903453-T4,TR,20170117,0,AGRI ADVANCED TECH GMBH,A61D1/025; A01K45/00; A01K37/00; A61D1/025; A61D3/00; A01K37/00; A01K45/00; A01K13/003; A61D3/00; A61D1/025; A01K45/00; A01K37/00; A01K13/003; A61D3/00; A01K45/00,"Canlı kuşların muamelesine ve sınıflandırılmasına yönelik yöntem, cihaz ve sistem.","",0
TR-201700678-A2,TR,20170117,0,DOGAL ZEKA ILETISIM HIZMETLERI SANAYI VE TICARET LTD SIRKETI,"",İnternet üzerinden görüntü ve ses aktarımında üransal-turevsel kontrol mekanizması ile yük paylaşım methodu.,"",0
TR-201700673-A2,TR,20170117,0,OEZINAN OTOMOTIV MUESAVIRLIK MUEHENDISLIK INSAAT BILISIM HIZMETLERI GIDA TIC VE SAN LTD STI,"",Platformdan bağimsiz çevri̇mi̇çi̇ si̇gorta sorgulama ve poli̇çeleşti̇rme si̇stemi̇,"",0
TR-201700665-A2,TR,20170117,0,CEMALETTIN KOEYMEN,"",Akut ve kronik sinüzit tedavisinde kullanılmak üzere bir ilaç bileşimi,"",0
TR-201700682-U,TR,20170117,0,EMCEKARE ENERJI ARASTIRMA GELISTIRME PROJE YAZILIM INSAAT TAAHHUET VE MUEHENDISLIK ANONIM SIRKETI,Y02E10/72,Birbirinin Tersi İstikametinde Dönen Stator Ve Rotor İçeren Rüzgâr Türbini,"",0
TR-201700656-U,TR,20170117,0,VIKTORIYA VURUCU ESENLI,"",Güçlü tekni̇k vuruş i̇çi̇n geli̇şti̇ri̇lmi̇ş antreman torbasi,"",0
TR-201700685-U,TR,20170117,0,TUERK KIZILAYI YERLESIM SISTEMLERI UERETIM ISLETMESI,"",Kauçuk Katkılı Poliamid Çadır İskeleti Elemanı,"",0
TR-201700675-U,TR,20170117,0,SINAN OEZDEMIR,"",Yeni̇ nesi̇l uzun süreli̇ plasti̇k ekstruder fi̇ltresi̇,"",0
TR-201700692-A2,TR,20170117,0,NIHAT OEZCELIK; HAYRI CIHAN DAYI,"",Bi̇r elektri̇kli̇ tiraş maki̇nasi yapilanmasi,"",0
TR-201700676-U,TR,20170117,0,SINAS ALUEMINYUM SANAYI VE TICARET LTD SIRKETI,"",Pi̇vot menteşeli̇ gi̇yoti̇n cam yapilanmasi,"",0
TR-201700688-U5,TR,20170117,0,TUERK KIZILAYI YERLESIM SISTEMLERI UERETIM ISLETMESI,"",Genel maksat çadiri,"",0
TR-201700689-U,TR,20170117,0,TUERK KIZILAYI YERLESIM SISTEMLERI UERETIM ISLETMESI,"",Hava kanallı şişme çadırı.,"",0
TR-201700657-A2,TR,20170117,0,RESUL FURKAN KAYNAR,"",İnce yapili ocaklarda yeni̇li̇k,"",0
TR-201908120-T4,TR,20170117,0,UNIBIND LTD,B42C5/00; B42C5/00; B42C5/04; B42D1/006; B42C1/00; B42C5/00; B42C5/06; B42C19/02,Bir yaprak demetinin ciltlenmesine yönelik yöntem ve bu şekilde elde edilen kitap veya dosya.,"",0
TR-201700671-U,TR,20170117,0,MUHSIN SAYGILI,"",Ambalaj kapatma maki̇nesi̇,"",0
TR-201700696-U,TR,20170117,0,ALAADDIN TOKATLI,"",Çi̇ft rotorlu rotavatör,"",0
TR-201700645-A2,TR,20170116,0,DOKUZ EYLUEL UENIVERSITESI REKTOERLUEGUE,G10H2210/066; G10G3/04; G10G3/04,Herhangi̇ bi̇r müzi̇k di̇zi̇si̇ni̇n perdeleri̇ni̇ adlandirabi̇len algori̇tmi̇k bi̇r yöntem,"",0
TR-201700614-U,TR,20170116,0,HATICE HANGUEN,"",Çoklu Gözenekli Yapısı Haiz Su Tutmama Özelliğine Sahip Bir Terlik,"",0
TR-201904551-T4,TR,20170116,0,LIEBHERR ? MISCHTECHNIK GMBH,B62D21/12; B62D21/11; B60P3/16; B28C5/4265; B62D21/18,Bir harç kamyonunun karıştırma tamburunu çalıştırmak için olan bir hidrolik pompa için pompa taşıyıcısı.,"",0
TR-201700647-U,TR,20170116,0,ATALANTE TURIZM TARIM GIDA KOZMETIK OEZEL SAGLIK INSAAT SANAYI VE TICARET LTD SIRKETI,"",Doğrudan temasli termal peloi̇d paketleri̇,"",0
TR-201700643-U,TR,20170116,0,ATALANTE TURIZM TARIM GIDA KOZMETIK OEZEL SAGLIK INSAAT SANAYI VE TICARET LTD SIRKETI,"",Sihhi̇ peloi̇d yapilanmasi,"",0
TR-201700649-U,TR,20170116,0,ATALANTE TURIZM TARIM GIDA KOZMETIK OEZEL SAGLIK INSAAT SANAYI VE TICARET LTD SIRKETI,"",Peloi̇d i̇çeri̇kli̇ yara ve yanik bakim/tedavi̇ yapilanmasi,"",0
TR-201700651-U,TR,20170116,0,APTULLAH SAHIN,"",Yanal binili polikarbonat panel.,"",0
TR-201802929-T4,TR,20170116,0,KOPPERT BV,B32B1/00; B32B2307/7242; B32B2439/06; A01G7/00; B32B27/08; B32B2307/7246; B32B3/266; B32B2255/205; B32B7/04; B32B2250/24; B32B2307/31; B32B2255/10; B32B15/00; B32B2250/03; A01K2227/706; B32B2307/41; B32B15/00; A01N63/00; B32B2439/06; B32B2307/7246; B32B2307/42; B32B2307/41; B32B7/04; B32B3/266; B32B1/00; A01K2227/706; B32B2255/205; B32B2250/03; B32B2307/31; B32B2250/24; B32B2255/10; B32B27/08; A01N63/16; A01N63/16; B32B2439/06; B32B2307/41; B32B2255/10; B32B2307/31; B32B3/266; B32B15/00; B32B2307/7242; B32B1/00; B32B7/04; B32B2250/24; B32B27/08; B32B2255/205; B32B2250/03; B32B2307/7246; A01K67/31; A01K67/31; A01K67/31; A01K67/31; B32B15/00; A01N63/00,Faydali böcekçi̇kleri̇n salimi i̇çi̇n si̇stem ve bunlarin kullanimi.,"",0
