firm_name,publication_number,title,filing_date,filing_year,inventor
TUSAS,TR202011008A1,Bir elektro kaplama sistemi.,2020-07-10,2020,Anonim
TUSAS,TR2022015043A1,Bir hibrit hava aracı.,2022-09-30,2022,Anonim
TUSAS,TR2022010860A1,Bir dalgakıran mekanizması.,2022-06-30,2022,Anonim
TUSAS,TR2022010859A2,Bir dalgakıran mekanizması.,2022-06-30,2022,Anonim
TUSAS,TR2022013606A1,Bir buz önleme sistemi.,2022-08-31,2022,Anonim
TUSAS,TR201710453A1,Hızlı serbest bırakma sistemi.,2017-07-17,2017,Anonim
TUSAS,TR2021021743A2,Bir fren sistemi.,2021-12-30,2021,Anonim
TUSAS,TR2021021202A1,Bir ısı kalkanı sistemi.,2021-12-27,2021,Anonim
TUSAS,TR2022008763A2,Bir kilit mekanizması.,2022-05-30,2022,Anonim
TUSAS,TR2021015322A1,Bir kilitleme mekanizması.,2021-09-30,2021,Anonim
TUSAS,TR202011726A1,Bir eyleyici mekanizması.,2020-07-23,2020,Anonim
TUSAS,TR202010329A1,Bir ölçüm düzeneği.,2020-06-30,2020,Anonim
TUSAS,TR202010324A1,Bir aviyonik ekran mimarisi.,2020-06-30,2020,Anonim
TUSAS,TR2021015265A1,Bir tahliye sistemi.,2021-09-30,2021,Anonim
TUSAS,TR2021010608A1,Bir kontrol düzeneği.,2021-06-29,2021,Anonim
TUSAS,TR202022410A1,Döner kanatlı hava aracı.,2020-12-30,2020,Anonim
TUSAS,TR202022267A1,Bir Toz Üretim Sistemi,2020-12-29,2020,Anonim
TUSAS,TR202022262A1,Metal Toz Geri Dönüşüm Sistemi,2020-12-29,2020,Anonim
TUSAS,TR202008311A1,Bir çevrim sayar mekanizması.,2020-05-29,2020,Anonim
TUSAS,TR200900498A2,Termal püskürtme ile üretilen kaplamalarda proses ve metalografik numune …,2009-01-23,2009,Sanayi̇i̇
TUSAS,TR201104420A1,Perçinleme işlemlerinde kullanılan bir tutucu mekanizması.,2011-05-06,2011,Sanayi̇
TUSAS,TR200910034A2,Yüzer tasarım kavramına uygun kargo-rayı bağlantısı.,2009-12-31,2009,Anoni̇m
TUSAS,TR200806755A2,Silindir somunlu kompozit kemik yapı,2008-09-08,2008,Sanayi̇i̇
TUSAS,TR200805363A2,Plazma kaplı direnç nokta kaynağı elektrotu.,2008-07-21,2008,Sanayi̇i̇
TUSAS,TR201106135U,İş parçası ile kalıp arasındaki sürtünmeyi azaltan bir metal şekillendirme …,2011-06-22,2011,İlhan
TUSAS,TR201002787A2,Yeni nesil metalografik parlatma süspansüyonu,2010-04-09,2010,Sanayi̇i̇
TUSAS,TR200702825A2,Su kalkanı,2007-04-27,2007,Anoni̇m
TUSAS,TR200806754A2,Gömme bloklu kompozit kemik yapı,2008-09-08,2008,Sanayi̇
TUSAS,TR201105976A1,Sac levhalar için vakumlu tutma kalıbı.,2011-06-17,2011,Sanayi̇i̇
TUSAS,TR2022020007A1,Bir güç aktarım sistemi.,2022-12-22,2022,Anoni̇m
TUSAS,TR2022018036U4,Bir kapak sistemi.,2022-11-28,2022,Anonim
TUSAS,TR2021015108U4,Sürükleme azaltıcı plaka içeren bir insansız hava aracı.,2021-09-28,2021,Anonim
TUSAS,TR2021015080U5,Bir akışkan valf sistemi.,2021-09-27,2021,Anonim
TUSAS,TR2021015111A1,Bir kol dayama düzeneği.,2021-09-28,2021,Anonim
TUSAS,TR2021015234A2,Bir ayar fletneri kontrolü.,2021-09-29,2021,Anonim
TUSAS,TR2021015233A1,Bir sabit kanat kontrol mekanizması.,2021-09-29,2021,Anonim
TUSAS,TR2024012368A2,Bir kelepçe,2024-09-17,2024,Anoni̇m
TUSAS,TR2024012366A1,Bir faydalı yük bırakma mekanizması.,2024-09-17,2024,Anoni̇m
TUSAS,TR2021015231A1,Bir kanat sistemi.,2021-09-29,2021,Anonim
TUSAS,TR2024008862A1,Bi̇r akti̇vasyon si̇stemi̇,2024-07-09,2024,Anonim
TUSAS,TR2021015302A1,Bir hizalama sistemi.,2021-09-30,2021,Anonim
TUSAS,TR201922491U4,Bir dönüştürücü mekanizma ve söz konusu dönüştürücü mekanizmayı içeren bir test …,2019-12-30,2019,Anonim
TUSAS,TR202009669A1,Gererek şekillendirme sistemi.,2020-06-22,2020,Anonim
TUSAS,TR2021018347A1,Bir koruyucu yapı.,2021-11-24,2021,Anonim
TUSAS,TR2021018679U4,Dişli kutuları için bir soğutma tertibatı.,2021-11-29,2021,Anonim
TUSAS,TR2021018823U4,Elektronik devreler ve/veya devre elemanları için bir hata önleme sistemi.,2021-11-30,2021,Anonim
TUSAS,TR2021019359A1,Bir akışkan tahliye sistemi.,2021-12-08,2021,Anonim
TUSAS,TR2021020778U5,Şekil hafızalı polimer köpük ve bunu içeren frekans seçici yüzey.,2021-12-23,2021,Anonim
TUSAS,TR201200104A2,Uçak motor blisk parçalarının pale uçlarının frezeleme veya taşlama işleminin …,2012-03-07,2012,Sanayi̇i̇
TUSAS,TR2021021402U4,Hava araçlarında yük taşımaya yönelik bir askı aparatı.,2021-12-28,2021,Anonim
TUSAS,TR201308531A2,Gaz türbinli motor.,2013-07-15,2013,Anonim
TUSAS,TR201308529A2,Bir kanatçık montajı.,2013-07-15,2013,Anonim
TUSAS,TR201604302A2,Bir çene takımı.,2016-04-04,2016,Anonim
TUSAS,TR201608868A3,Bir bileşik hava aracı.,2016-06-27,2016,Anonim
TUSAS,TR2021021536U4,Eğimli firar kenarı içeren bir kanatçık.,2021-12-29,2021,Anonim
TUSAS,TR2024008634A2,Bir soğutma sistemi.,2024-07-04,2024,Anonim
TUSAS,TR201612942U,Bir piston.,2016-09-09,2016,Anonim
TUSAS,TR2021021100A2,Bir kafes yapısı.,2021-12-27,2021,Anonim
TUSAS,TR2021021194A2,Bir üretim sistemi.,2021-12-27,2021,Anonim
TUSAS,TR201617245A2,Bir kalıp sistemi.,2016-11-25,2016,Anonim
TUSAS,TR201617511U,Bir kontrol sistemi.,2016-11-30,2016,Anonim
TUSAS,TR2021021414A2,Bir ayarlanabilir iniş takımı.,2021-12-28,2021,Anonim
TUSAS,TR2021021420A2,Bir ayarlanabilir ekipman montaj sistemi.,2021-12-28,2021,Anonim
TUSAS,TR2024008274A1,Bir ölçüm sistemi.,2024-06-28,2024,Anonim
TUSAS,TR2024008277A1,Bir hareket mekanizması.,2024-06-28,2024,Anonim
TUSAS,TR2022015045A2,Bir sınıflandırma sistemi.,2022-09-30,2022,Anonim
TUSAS,TR2024008342A1,Bir hareket mekanizması.,2024-06-28,2024,Anonim
TUSAS,TR2021021532U5,Bir parçacık katkılı prepreg işleme sistemi.,2021-12-29,2021,Anonim
TUSAS,TR2021021541A2,Bir yerleşim sistemi.,2021-12-29,2021,Anonim
TUSAS,TR2021021583A2,Bir taşıma sistemi.,2021-12-29,2021,Anonim
TUSAS,TR2023003522A1,Bir ayarlanabilir torklama sistemi.,2023-03-31,2023,Anonim
TUSAS,TR2023001934U4,Bir hava aracı gövdesi.,2023-02-21,2023,Anonim
TUSAS,TR2022021255A1,Bir karar destek sistemi.,2022-12-29,2022,Anonim
TUSAS,TR2024002182U4,Bir Yapısal Uydu Panel Sistemi.,2024-02-23,2024,Anonim
TUSAS,TR2022020015A1,Bir güç aktarım mekanizması.,2022-12-22,2022,Anonim
TUSAS,TR2024002341U4,Bir Helikopter Kanadı Hareket Sistemi.,2024-02-28,2024,Anonim
TUSAS,TR2024002595U4,Bir Ağırlık Merkezi Ölçüm Sistemi,2024-03-05,2024,Anonim
TUSAS,TR2022020019A1,Bir transmisyon sistemi.,2022-12-22,2022,Anonim
TUSAS,TR2023016069A2,Bir kesici mekanizma.,2023-11-29,2023,Anonim
TUSAS,TR2022019821A2,Bir üretim sistemi.,2022-12-20,2022,Anonim
TUSAS,TR2024002815U4,Bir Sökülebilir Zemin Sistemi,2024-03-08,2024,Anonim
TUSAS,TR2023016192A2,Bir gösterge sistemi.,2023-11-30,2023,Anonim
TUSAS,TR2022019433A1,Bir taşıma mekanizması.,2022-12-15,2022,Anonim
TUSAS,TR2022018726A1,Bir hava aracı.,2022-12-07,2022,Anonim
TUSAS,TR2022018366A2,Bir fırlatıcı mekanizması.,2022-12-01,2022,Anonim
TUSAS,TR2022017970A1,Bir somun plakası sistemi.,2022-11-28,2022,Anonim
TUSAS,TR2023007472U4,Kompozit malzemeler için bir kalıp.,2023-06-22,2023,Anonim
TUSAS,TR2023017906A2,Bir Yönlendirme Sistemi.,2023-12-21,2023,Anonim
TUSAS,TR2023018315A2,Bir Hava Tahliye Sistemi.,2023-12-25,2023,Anonim
TUSAS,TR2022020892U4,Bir zırhlı koltuk sistemi.,2022-12-28,2022,Anonim
TUSAS,TR2023018273A2,Bir Sökülebilir Rulman Tutucu.,2023-12-25,2023,Anonim
TUSAS,TR2022021024U4,Bir sandviç panel yapısı.,2022-12-28,2022,Anonim
TUSAS,TR2023018481A2,Bir Optimizasyon Yöntemi.,2023-12-26,2023,Anonim
TUSAS,TR2022020677U4,Bir hava aracı.,2022-12-27,2022,Anonim
TUSAS,TR2023018847A2,Bir Çekme Mekanizması.,2023-12-27,2023,Anonim
TUSAS,TR2023019103A1,Bir Hizalama Aparatı.,2023-12-28,2023,Anonim
TUSAS,TR2023019151A2,Bir Kilit Sistemi.,2023-12-28,2023,Anonim
TUSAS,TR2023019227A2,Bir Yakıt İletim Sistemi.,2023-12-28,2023,Anonim
TUSAS,TR2022019701U4,Bir hava aracı.,2022-12-19,2022,Anonim
TUSAS,TR2022019699U4,Bir hava aracı.,2022-12-19,2022,Anonim
TUSAS,TR2022019039U4,Bir radar soğurma sistemi.,2022-12-12,2022,Anonim
TUSAS,TR2022016193A1,Bir kontrol yüzeyi hareket mekanizması.,2022-10-25,2022,Anonim
TUSAS,TR2022018192U4,Bir hizalama aparatı.,2022-11-30,2022,Anonim
TUSAS,TR201710488A2,Hava aracı itki ölçen motor test düzeneği.,2017-07-17,2017,Anonim
TUSAS,TR2022017968U4,İletken macun uygulamaları için bir test cihazı.,2022-11-28,2022,Anonim
TUSAS,TR2024000268A2,Bir Hareket Aktarım Mekanizması.,2024-01-10,2024,Anonim
TUSAS,TR2022017773U4,Bir ultrasonik kaynak sistemi.,2022-11-24,2022,Anonim
TUSAS,TR2024005429U4,Bir Çentikli Pervane Bıçağı.,2024-05-06,2024,Anonim
TUSAS,TR2022015042A2,Bir emisyon tespit sistemi.,2022-09-30,2022,Anonim
TUSAS,TR2022015005A2,Bir sönümleyici.,2022-09-30,2022,Anonim
TUSAS,TR2023013404A2,Bir Test Aparatı.,2023-10-20,2023,Anonim
TUSAS,TR2022015031A2,Bir elektronik test sistemi.,2022-09-30,2022,Anonim
TUSAS,TR2024008227A1,Bir yüzey tamamlayıcı mekanizma.,2024-06-27,2024,Anonim
TUSAS,TR2024008318A1,Bir çekme mekanizması.,2024-06-28,2024,Anonim
TUSAS,TR2022016295U4,Mühimmatın atılması için bir atma sistemi içeren bir fırlatıcı.,2022-10-27,2022,Anonim
TUSAS,TR2022015889U4,Bir yağ dağıtım mekanizması içeren bir hava aracı.,2022-10-19,2022,Anonim
TUSAS,TR2022013684A2,Bir sandviç panel yapısı.,2022-09-01,2022,Anonim
TUSAS,TR201710480A2,Patent TR201710480A2,2017-07-17,2017,Anonim
TUSAS,TR2023008371U4,Bir doğrusal silah besleme sistemi.,2023-07-17,2023,Anonim
TUSAS,TR2022013302A2,Bir kapı kilit mekanizması.,2022-08-24,2022,Anonim
TUSAS,TR2022010885A2,Bir transmisyon askı mekanizması.,2022-06-30,2022,Anonim
TUSAS,TR2022010884A2,Bir hava aracı.,2022-06-30,2022,Anonim
TUSAS,TR201709727A2,Radyasyonla yayılan ısı miktarını test etmeye yönelik bir sistem.,2017-07-03,2017,Anonim
TUSAS,TR2022010785A2,Bir döner kanatlı hava aracı.,2022-06-29,2022,Anonim
TUSAS,TR201709716A2,Bir sıkıştırma aparatı.,2017-07-03,2017,Anonim
TUSAS,TR2024007014A1,Bir kilit sistemi.,2024-06-03,2024,Anonim
TUSAS,TR2022006452U5,Bir termoplastik kaynak sistemi,2022-04-21,2022,Anonim
TUSAS,TR201709220U5,Bi̇r gaz türbi̇ni̇ test düzeneği̇,2017-06-21,2017,Anonim
TUSAS,TR2024007203A1,Bir kalite takip sistemi.,2024-06-05,2024,Anonim
TUSAS,TR2022005068U5,Fonksiyonel fiber kaplama sistemi.,2022-03-31,2022,Anonim
TUSAS,TR2022005030A2,Bir taarruz uçağı.,2022-03-31,2022,Anonim
TUSAS,TR2022007157U4,Hava araçları için bir uçuş yönetim sistemi.,2022-04-29,2022,Anonim
TUSAS,TR2022004868U4,Bir yük atma sistemi.,2022-03-29,2022,Anonim
TUSAS,TR2021021505A2,Bir helikopter.,2021-12-29,2021,Anonim
TUSAS,TR2023011336U4,Bir test sistemi.,2023-09-13,2023,Anonim
TUSAS,TR2023007315A1,Bir mapa montaj düzeneği.,2023-06-20,2023,Anonim
TUSAS,TR2023009689U4,Motor besleme hatları için bir adaptör.,2023-08-11,2023,Anonim
TUSAS,TR2023009038U4,Bir Montaj Aparatı,2023-07-31,2023,Anonim
TUSAS,TR2023012466U4,Bir interaktif elektronik teknik yayın sistemi.,2023-10-04,2023,Anonim
TUSAS,TR2023012519A2,Bir elektronik mimari.,2023-10-05,2023,Anonim
TUSAS,TR2023008912U4,Bir simülatör platformu.,2023-07-27,2023,Anonim
TUSAS,TR2023013857U4,Bi̇r test si̇stemi̇,2023-10-27,2023,Anonim
TUSAS,TR2023013993A2,Bi̇r darbe sönümleyi̇ci̇ mekani̇zma,2023-10-30,2023,Anonim
TUSAS,TR2023014052U4,Bir Koruyucu Kapak,2023-10-31,2023,Anonim
TUSAS,TR2024000653U4,Bir Hareketli Kapak Sistemi,2024-01-19,2024,Anonim
TUSAS,TR2022013608A1,Bir hava aracı.,2022-08-31,2022,Anonim
TUSAS,TR2022017755A1,Bir hava aracı.,2022-11-23,2022,Anonim
TUSAS,TR2023015711U4,Bir Birleştirme Sistemi.,2023-11-24,2023,Anonim
TUSAS,TR2023007194A2,Bir hedef yakalama mekanizması.,2023-06-19,2023,Anonim
TUSAS,TR2023011025A1,Bir aktüatör konumlandırma mekanizması,2023-09-06,2023,Anonim
TUSAS,TR2023004187A1,Bir kanopi kilit mekanizması.,2023-04-14,2023,Anonim
TUSAS,TR2023004192A1,Bir kanopi hareket mekanizması.,2023-04-14,2023,Anonim
TUSAS,TR2023017565A1,Bir Yönlendirici Sistem.,2023-12-18,2023,Anoni̇m
TUSAS,TR2023005855U4,Bir delme plakası sabitleme sistemi.,2023-05-23,2023,Anonim
TUSAS,TR2023018321A1,Bir Koruyucu Mekanizma.,2023-12-25,2023,Anonim
TUSAS,TR2023005017U4,Bir yaylı çizme elemanı.,2023-05-05,2023,Anonim
TUSAS,TR2023004170U4,Bir kapak hareket mekanizması.,2023-04-14,2023,Anonim
TUSAS,TR2023012604A1,Bi̇r akti̇vasyon si̇stemi̇,2023-10-06,2023,Anonim
TUSAS,TR2023003468U4,Bir kurtarma vinci.,2023-03-30,2023,Anonim
TUSAS,TR2023003172U4,Bir kablo tutucu düzenek.,2023-03-23,2023,Anonim
TUSAS,TR2023003178U4,Hava araçları için bir taşıma ve bırakma mekanizması.,2023-03-23,2023,Anonim
TUSAS,TR2023003173U4,Bir kablo tutucu düzenek.,2023-03-23,2023,Anonim
TUSAS,TR2023000760A2,Bir kaplama sistemi.,2023-01-23,2023,Anonim
TUSAS,TR2023008610U4,İniş takımları için bir şok sönümleme sistemi.,2023-07-21,2023,Anonim
TUSAS,TR2023000770A2,Bir şekillendirme tezgahı.,2023-01-23,2023,Anonim
TUSAS,TR2023000762A2,Bir şekillendirme tezgahı.,2023-01-23,2023,Anonim
TUSAS,TR2023010873U4,Bir iniş takımı uyarı sistemi,2023-09-04,2023,Anonim
TUSAS,TR2023007404A1,Bir yük dengeleme mekanizması.,2023-06-22,2023,Anonim
TUSAS,TR2023007545A2,Bir kaplama sistemi.,2023-06-23,2023,Anonim
TUSAS,TR2023007465A1,Bir Kelepçe Düzeneği.,2023-06-22,2023,Anonim
TUSAS,TR2023007422A2,Bir iniş takımı mekanizması.,2023-06-22,2023,Anonim
TUSAS,TR2023007546A1,Bir Yakıt Depolama Sistemi.,2023-06-23,2023,Anonim
TUSAS,TR2023007469A1,Bir Hareket Mekanizması.,2023-06-22,2023,Anonim
TUSAS,TR2023007843A1,Bir faydalı yük taşıma sistemi,2023-07-05,2023,Anonim
TUSAS,TR2023007263A1,Bir kanopi kilit sistemi.,2023-06-20,2023,Anonim
TUSAS,TR2023007192A2,Bir hedef yakalama mekanizması.,2023-06-19,2023,Anonim
TUSAS,TR2023012385U4,Bir elektrik yükü aktarma sistemi.,2023-10-03,2023,Anonim
TUSAS,TR2023012445U4,Kontrol test sistemi.,2023-10-04,2023,Anonim
TUSAS,TR2023013330A2,Bir modüler mühimmat titreşim test düzeneği.,2023-10-19,2023,Anonim
TUSAS,TR2023008611U4,Bir kol dayama düzeneği.,2023-07-21,2023,Anonim
TUSAS,TR2023014432U4,Bi̇r eklemeli̇ i̇malat si̇stemi̇,2023-11-06,2023,Anonim
TUSAS,TR2023010034A1,Bir akışkan tahliye sistemi.,2023-08-18,2023,Anonim
TUSAS,TR2022020192U4,Bir plazma aktüatörü.,2022-12-23,2022,Anonim
TUSAS,TR2023014622U4,Bi̇r deli̇k hi̇zalama si̇stemi̇,2023-11-08,2023,Anonim
TUSAS,TR2023004368A1,Bir kapak hareket mekanizması.,2023-04-19,2023,Anonim
TUSAS,TR2023004357A2,Bir sinyal işleme sistemi.,2023-04-19,2023,Anoni̇m
TUSAS,TR2023004370A1,Bir kanopi hareket mekanizması.,2023-04-19,2023,Anonim
TUSAS,TR2023010846A1,Bir bağlantı sistemi,2023-09-04,2023,Anonim
TUSAS,TR2023017177U4,Bi̇r hammade üreti̇m si̇stemi̇.,2023-12-13,2023,Anonim
TUSAS,TR2023011548U5,Kablo yönlendirici sistem.,2023-09-18,2023,Anonim
TUSAS,TR2023007126U4,Bir test ünitesi.,2023-06-16,2023,Anonim
TUSAS,TR2024004927U4,Kanatlar İçin Bir Bağlantı Sistemi,2024-04-25,2024,Anonim
TUSAS,TR2021014990U4,Hava araçları için ayarlanabilir bir iniş takımı.,2021-09-24,2021,Anonim
TUSAS,TR2021014842U4,Hava araçları için bir kamera sabitleme aparatı.,2021-09-22,2021,Anonim
TUSAS,TR2023003384A1,Bir döner kanatlı hava aracı.,2023-03-28,2023,Anonim
TUSAS,TR2023006005U4,Bir kalibrasyon aparatı.,2023-05-25,2023,Anonim
TUSAS,TR2023018333U4,Bir Toz Yataklı Eklemeli İmalat Sistemi.,2023-12-25,2023,Anonim
TUSAS,TR2023004993U4,Hava araçları için bir darbe sönümleme sistemi.,2023-05-05,2023,Anonim
TUSAS,TR2023018292U4,Bir Çarpışma Engelleme Sistemi.,2023-12-25,2023,Anonim
TUSAS,TR2023018694U4,Bir Radom.,2023-12-27,2023,Anonim
TUSAS,TR2023013009A2,Bir elektromekanik opaklık ayar sistemi.,2023-10-13,2023,Anonim
TUSAS,TR2023003249U4,Yakıt akış hızı düşürücü aparat.,2023-03-24,2023,Anonim
TUSAS,TR2023013296A2,Bir fonksiyonel taşıyıcı.,2023-10-18,2023,Anonim
TUSAS,TR2024000592U4,Hava Akış Testleri İçin Bir Alt Sistem Hava Alığı.,2024-01-18,2024,Anonim
TUSAS,TR2023013326A2,Bir faydalı yük aktarma sistemi.,2023-10-19,2023,Anonim
TUSAS,TR2023003175U4,Bir kablo tutucu düzenek.,2023-03-23,2023,Anonim
TUSAS,TR2023011112U4,Kaçak benzetim sistemi.,2023-09-07,2023,Anonim
TUSAS,TR2023013322A2,Bir mühimmat aktarım sistemi.,2023-10-19,2023,Anonim
TUSAS,TR2023000772A2,Bir kompozit üretim sistemi.,2023-01-23,2023,Anonim
TUSAS,TR2023000610A1,Bir kanopi mekanizması.,2023-01-18,2023,Anonim
TUSAS,TR2023000437A2,Bir kapı kilit mekanizması,2023-01-13,2023,Anonim
TUSAS,TR2023000438A2,Bir kapı kilit mekanizması.,2023-01-13,2023,Anonim
TUSAS,TR2023000436A1,Bi̇r kapi ki̇li̇t mekani̇zmasi,2023-01-13,2023,Anonim
TUSAS,TR2022020188U4,Bir kompozit yapı kaplama sistemi.,2022-12-23,2022,Anonim
TUSAS,TR2023014511A2,Elektroni̇k üni̇te soğutma modülü,2023-11-07,2023,Anonim
TUSAS,TR2024001693U4,Bir Akıllı Ekran Sistemi,2024-02-13,2024,Anonim
TUSAS,TR2022021130A2,Bir kolçak sistemi.,2022-12-29,2022,Anonim
TUSAS,TR2022021311A2,Bir Üretim Sistemi.,2022-12-29,2022,Anonim
TUSAS,TR2022021081A2,Bir test konfigürasyonu türetme sistemi.,2022-12-28,2022,Anonim
TUSAS,TR2022020679A1,Bir sabitleyici.,2022-12-27,2022,Anonim
TUSAS,TR2024002380A2,Bir Yapısal Sağlık Takip Sensörlü Kompozit Yapı,2024-02-28,2024,Anonim
TUSAS,TR2023015864A2,Bir İletişim Cihazı.,2023-11-27,2023,Anonim
TUSAS,TR2023006830U4,İniş takımları için bir çarpışma kutusu.,2023-06-12,2023,Anonim
TUSAS,TR2022019965A1,Bir mühimmat muhafaza elemanı.,2022-12-21,2022,Anonim
TUSAS,TR2022019827U5,Hava araçları için bir kalibrasyon sistemi.,2022-12-20,2022,Anoni̇m
TUSAS,TR2023016000A1,Bir pilot basamağı mekanizması.,2023-11-29,2023,Anonim
TUSAS,TR2024003173A1,Bir Aerodinamik Iraksatıcı,2024-03-15,2024,Tekni̇k
TUSAS,TR2022019059A1,Bir görüntüleme sistemi.,2022-12-12,2022,Anonim
TUSAS,TR2024006590U4,Bir tork adaptörü.,2024-05-27,2024,Anonim
TUSAS,TR2022015020A2,Bir vibroakustik yapı sistemi,2022-09-30,2022,Anonim
TUSAS,TR2022015010A1,Bir hareket sistemi.,2022-09-30,2022,Anonim
TUSAS,TR2024005798U4,Bir Yük Atma Sistemi.,2024-05-13,2024,Anonim
TUSAS,TR2024000594A2,Bir Kesici Mekanizması.,2024-01-18,2024,Anonim
TUSAS,TR2022017518U4,Bir raf sistemi.,2022-11-21,2022,Anonim
TUSAS,TR2024000365A2,Bir Eklemeli İmalat Sistemi,2024-01-12,2024,Anonim
TUSAS,TR2024004956U4,Perçin Tabancası İçin Bir Kontrol Sistemi,2024-04-25,2024,Anonim
TUSAS,TR201913054A2,Bir aviyonik bilgisayar mimarisi.,2019-08-28,2019,Anonim
TUSAS,TR2024000100A2,Bir Bilgisayar Destekli Bağlayıcı Yerleştirme Sistemi.,2024-01-05,2024,Anonim
TUSAS,TR2022018180U4,Döner mekanizmalı bir namlu sistemi.,2022-11-30,2022,Anonim
TUSAS,TR2023019377A2,Bir Kanopi Hizalama Mekanizması.,2023-12-29,2023,Anonim
TUSAS,TR2023019488A2,Bir kanopi hareket sistemi.,2023-12-29,2023,Anonim
TUSAS,TR2022019687U4,Bir kanopi açma-kapama sistemi.,2022-12-19,2022,Anonim
TUSAS,TR2023019078A2,Bir Helikopter.,2023-12-28,2023,Anonim
TUSAS,TR2023019082A1,Bir Kanat Bağlantı Yapısı.,2023-12-28,2023,Anonim
TUSAS,TR2022018780A1,Bir bağlayıcı mekanizması.,2022-12-07,2022,Anonim
TUSAS,TR2023013660U5,Bir kompozit yapı.,2023-10-24,2023,Anonim
TUSAS,TR2023007522A2,Bir test düzeneği.,2023-06-23,2023,Anonim
TUSAS,TR2023018475A2,Bir Hava Aracı.,2023-12-26,2023,Anonim
TUSAS,TR2023018479A2,Bir Aviyonik Mimari.,2023-12-26,2023,Anonim
TUSAS,TR2023018279A2,Bir Akışkan İletim Mekanizması.,2023-12-25,2023,Anonim
TUSAS,TR2022021309A1,Bir Koruyucu Mekanizma.,2022-12-29,2022,Anoni̇m
TUSAS,TR2022017349A2,Bir topoloji optimizasyon sistemi.,2022-11-16,2022,Anonim
TUSAS,TR2022017467A2,Bir delik delme sistemi.,2022-11-18,2022,Anonim
TUSAS,TR2023017517A2,Bir Kaynak Tezgâhı.,2023-12-18,2023,Anonim
TUSAS,TR2024003926U4,Bir Yüksek Gerilim Test Düzeneği,2024-03-29,2024,Anonim
TUSAS,TR2022018141A2,Bir kolçak hareket mekanizması.,2022-11-29,2022,Anonim
TUSAS,TR2022018144A2,Bir kolçak kilit sistemi.,2022-11-29,2022,Anonim
TUSAS,TR2022018292A1,Bir sabitleme sistemi.,2022-11-30,2022,Anonim
TUSAS,TR2022018277A1,Bir helikopter kuyruk katlama sistemi.,2022-11-30,2022,Anonim
TUSAS,TR2022018286A1,Bir helikopter kuyruk katlama mekanizması.,2022-11-30,2022,Anonim
TUSAS,TR2022018273A1,Bir kuyruk katlama mekanizması.,2022-11-30,2022,Anonim
TUSAS,TR2023017398A2,Bir Veri Ağı Mimarisi.,2023-12-15,2023,Anonim
TUSAS,TR2024003340U4,Bir Koltuk Sönümleme Sistemi,2024-03-19,2024,Anonim
TUSAS,TR2022019922U4,Bir hareket sistemi.,2022-12-21,2022,Anonim
TUSAS,TR2024008305A2,Bir tahliye hattı aparatı.,2024-06-28,2024,Anonim
TUSAS,TR2021021073U5,Hava araçları için bir katadioptrik lens sistemi.,2021-12-27,2021,Anonim
TUSAS,TR2024008223U4,Yıpranma oranı yüksek çalışan tahminleme sistemi.,2024-06-27,2024,Anonim
TUSAS,TR2022014955A1,Bir enerji sönümleme sistemi.,2022-09-29,2022,Anonim
TUSAS,TR2022014919A2,Bir soğutma sistemi.,2022-09-29,2022,Anonim
TUSAS,TR2022014838A1,Bir test düzeneği.,2022-09-27,2022,Anoni̇m
TUSAS,TR2022014828A2,Bir test düzeneği.,2022-09-27,2022,Anonim
TUSAS,TR2024008345U4,Hibrit enerji üretim modülü.,2024-06-28,2024,Anonim
TUSAS,TR2022015917U4,Simülatör sistemleri için bir kol dayama mekanizması.,2022-10-19,2022,Anonim
TUSAS,TR2024004941A1,Bir Mekanik Karıştırıcı Ünitesi,2024-04-25,2024,Anonim
TUSAS,TR2024012490U4,Hava aracı çekme aparatı.,2024-09-19,2024,Anonim
TUSAS,TR202005818U4,Bir ardıl işlem sistemi.,2020-04-13,2020,Anonim
TUSAS,TR2022013585A1,Bir termal koruma sistemi.,2022-08-31,2022,Anonim
TUSAS,TR2022013588A1,Bir termal koruma sistemi.,2022-08-31,2022,Anonim
TUSAS,TR202005746U4,"Bir buzlanma koruma sistemi,",2020-04-10,2020,Anonim
TUSAS,TR2022010878A2,Bir taşıma sistemi.,2022-06-30,2022,Anonim
TUSAS,TR2024005921A1,Bir Kanat Ayar Mekanizması,2024-05-15,2024,Anonim
TUSAS,TR2022010780A2,Bir fiber-metal lamine üretim metodu.,2022-06-29,2022,Anonim
TUSAS,TR2021010443A1,Bir hareket aktarım sistemi.,2021-06-25,2021,Anonim
TUSAS,TR2022010058A2,Bir yorulma tabanlı topoloji optimizasyon sistemi.,2022-06-16,2022,Anonim
TUSAS,TR2022008694A2,Bir optimizasyon yöntemi.,2022-05-27,2022,Anonim
TUSAS,TR2022010853U4,Kafes yapıların boyut optimizasyonu için bir üretim sistemi.,2022-06-30,2022,Anonim
TUSAS,TR2022010867U4,Açıları ayarlanabilir bir karşı tedbir atma sistemi.,2022-06-30,2022,Anonim
TUSAS,TR2022007152A2,Bir şekillendirme sistemi.,2022-04-29,2022,Anonim
TUSAS,TR2022008925U4,Hava araçları için bir raf sistemi.,2022-05-31,2022,Anonim
TUSAS,TR2022008609U4,Bir roketatar egzoz sistemi.,2022-05-26,2022,Anonim
TUSAS,TR2022006450A2,Bir aviyonik bilgisayar mimarisi,2022-04-21,2022,Anonim
